collection,gpp_no,accession_number,culture_general,culture_specific,country_production,region_production,date_earliest,mean_date,date_latest,period,art_period,dynasty,dynasty_simple,reign,material,technique,description,ware,maker,object_type,dimensions,N_gpp_no
met_nyc,met_251487,24.97.26,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,h. 15 7/8 in. (40.3 cm),1
met_nyc,met_251933,25.189.2,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,nolan neck-amphora with triple handles,h. 13 5/8 in. (34.6 cm); diameter  7 1/4 in. (18.5 cm); diameter of foot  3 11/16 in. (9.4 cm); diameter of mouth  6 in. (15.2 cm),1
met_nyc,met_252963,28.57.11,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,h. 14 in. (35.6 cm),1
met_nyc,met_253427,34.11.7,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,column-krater,h. with handles  11 1/2 in. (29.2 cm),1
met_nyc,met_254183,41.162.16,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,nolan neck-amphora with triple handles,h. 12 5/8 in. (32.1 cm)\r\ndiameter  7 in. (17.8 cm),1
met_nyc,met_254184,41.162.17,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,nolan neck-amphora with triple handles,h. 14 1/16 in. (35.7 cm)\r\ndiameter  7 3/4 in. (19.7 cm),1
met_nyc,met_254291,41.162.119,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,overall: 10 15/16in. (27.8cm)\r\ndiameter: 3 1/4 × 1 3/4 × 2 1/4 in. (8.3 × 4.4 × 5.7 cm),1
met_nyc,met_254326,41.162.155,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,neck-amphora with twisted handles,h. 14 5/16 in. (36.3 cm); diameter  7 3/8 in. (18.7 cm),1
met_nyc,met_254340,41.162.169,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,squat lekythos,h. 5 3/8 in. (13.7 cm); diameter  3 9/16 in. (9 cm),1
met_nyc,met_254902,56.171.44,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,pelike,h. 16 3/4 in. (42.6 cm); diameter of mouth  7 1/2 in. (19 cm); diameter of foot  8 3/16 in. (20.8 cm),1
met_nyc,met_254918,56.171.59,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,skyphos,h. with handles  5 13/16 in. (14.8 cm); width with handles 10 15/16 in. (27.8 cm); diameter of bowl  7 1/4 in. (18.4 cm),1
met_nyc,met_255841,1985.201.1,european,greek,greece,NA,-470,-470,-470,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,alabastron,h. 3 3/4 in. (9.6 cm),1
met_nyc,met_247916,07.286.36a,european,greek,greece,NA,-465,-465,-465,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,pyxis,h. 4 3/4 in. (12.1 cm)\r\nh. with cover  6 3/4 in. (17.2 cm),1
met_nyc,met_245602,91.1.445,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,calyx-krater,10 × 10 in. (25.4 × 25.4 cm)\r\ndiam. of foot: 4 1/4 in. (10.8 cm),1
met_nyc,met_246133,96.9.32,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,kylix,other: 3 1/16 x 8 3/4 in. (7.8 x 22.2 cm),1
met_nyc,met_246589,96.18.74,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,neck-amphora,h. 13 1/2 in. (34.3 cm),1
met_nyc,met_246590,96.18.75,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,kylix,h. 3 3/16 in. (8.1 cm)\r\ndiameter  8 5/8 in. (21.9 cm),1
met_nyc,met_246591,96.18.76,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,kylix,h. 3 3/8 in. (8.6 cm)\r\ndiameter  8 11/16 in. (22 cm),1
met_nyc,met_246635,96.18.119,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,kylix,h. 4 1/2 in. (11.4 cm); diameter 11 1/4 in. (28.6 cm),1
met_nyc,met_246673,96.19.1,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,column-krater,h. 21 3/8 in. (54.3 cm)\r\ndiameter of mouth  13 1/2 in. (34.3 cm),1
met_nyc,met_246857,99.13.2,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,neck-amphora,h. 18 1/2 in. (47 cm)\r\ndiameter  9 3/8 in. (23.8 cm),1
met_nyc,met_247281,06.1021.115,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,nolan neck-amphora,h. 13 in. (33 cm),1
met_nyc,met_247295,06.1021.129,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,h.: 11 3/8 in. (28.9 cm),1
met_nyc,met_247300,06.1021.134,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,h. 14 3/4 in. (37.5 cm),1
met_nyc,met_247308,06.1021.144,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,pelike,13 11/16in. (34.8cm),1
met_nyc,met_247313,06.1021.149,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,column-krater,other: 17 1/2 in. (44.5 cm),1
met_nyc,met_247330,06.1021.167,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,kylix,overall: 6 in. (15.2 cm)\r\nother: 14 3/8 in. (36.5 cm),1
met_nyc,met_247340,06.1021.177,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,kylix,diam.: 6 7/8 in. (17.5 cm),1
met_nyc,met_247458,06.1021.294,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,h.: 16 1/4 in. (41.3 cm),1
met_nyc,met_247497,6.1079,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,skyphos,h.: 6 3/8 x 11 7/8 in. (16.2 x 30.2 cm),1
met_nyc,met_247914,07.286.34,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,olpe,h. 9 1/8 in. (23.2 cm),1
met_nyc,met_247950,07.286.70,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,loutrophoros,h.: 17 1/2 x 12 in. (44.5 x 30.5 cm),1
met_nyc,met_247954,07.286.74,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,column-krater,h. 17 3/8 in. (44.1 cm)\r\ndiameter (with handles)  18 1/8 in. (46 cm),1
met_nyc,met_247966,07.286.86,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,calyx-krater,h. 21 15/16 in. (55.8 cm)\r\ndiameter  22 15/16 in. (58.3 cm),1
met_nyc,met_248299,10.210.14,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,column-krater,overall: 17 9/16 x 17 3/4in. (44.6 x 45cm),1
met_nyc,met_248732,12.236.1,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,nolan neck-amphora,h. 13 5/8 in. (34.6 cm)\r\ndiameter  6 3/4 in. (17.2 cm),1
met_nyc,met_248733,12.236.2,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,nolan neck-amphora with ridged handles,h. 13 1/4 in. (33.6 cm)\r\ndiameter  6 7/8 in. (17.5 cm),1
met_nyc,met_250548,17.230.10,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,kylix,h. 2 3/4 in. (7 cm); diameter  7 7/8 in. (20 cm),1
met_nyc,met_251244,22.139.72,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,kylix,h. 2 15/16 in. (7.5 cm)\r\ndiameter  5 7/16 in. (13.8 cm)\r\nwidth with handles  8 in. (20.3 cm),1
met_nyc,met_251790,25.28,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 14 1/2 in. (36.8 cm)\r\ndiameter without handles  11 5/16 in. (28.7 cm),1
met_nyc,met_252543,26.60.79,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,kylix,h. 5 7/16 in. (13.8 cm)\r\ndiameter  13 3/16 in. (33.5 cm),1
met_nyc,met_252943,27.122.28,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,column-krater,h. 4 3/8 in. (11.1 cm)\r\ndiameter  12 3/16 in. (31 cm),1
met_nyc,met_252976,28.167,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,bobbin,diameter of side a  4 13/16 in. (12.3 cm); diameter of side b  5 1/16 in. (12.8 cm),1
met_nyc,met_253034,29.131.7,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,column-krater,h. 17 13/16 in. (45.2 cm)\r\ndiameter of mouth  13 15/16 in. (35.4 cm),1
met_nyc,met_253485,35.11.5,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,overall: 16 11/16 x 5 7/16in. (42.4 x 13.8cm),1
met_nyc,met_253629,41.86,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,column-krater,overall: 3 1/4 x 2 3/4in. (8.3 x 6.9cm),1
met_nyc,met_254177,41.162.10,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,column-krater,h. 32.51 cm.,1
met_nyc,met_254182,41.162.15,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,h. 14 7/8 in. (37.8 cm); diameter  5 1/16 in. (12.9 cm),1
met_nyc,met_254186,41.162.19,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,h. 13 3/8 in. (34 cm); diameter  5 5/16 in. (13.5 cm),1
met_nyc,met_254239,41.162.67,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,alabastron,h. 8 3/4 in. (22.3 cm); diameter  2 5/16 in. (5.9 cm),1
met_nyc,met_254270,41.162.98,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 10 15/16 in. (27.7 cm); diameter  8 7/8 in. (22.6 cm); width with handles 10 15/16 in. (27.8 cm),1
met_nyc,met_254282,41.162.110,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,alabastron,h. 6 7/16 in. (16.3 cm); diameter  1 13/16 in. (4.6 cm),1
met_nyc,met_254303,41.162.131,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,neck-amphora,h. 30.30 cm.,1
met_nyc,met_254311,41.162.139,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,h. 13 9/16 in. (34.4 cm); diameter  4 1/8 in. (10.5 cm),1
met_nyc,met_254312,41.162.140,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,diameter: 4 3/8 × 2 5/16 × 3 1/8 in. (11 × 5.9 × 7.9 cm)\r\nheight: 12 3/4 in. (32.4 cm),1
met_nyc,met_254669,51.11.4,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,h. 13 3/8 in. (34 cm),1
met_nyc,met_254795,53.224,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lekythos,h. 15 in. (38.1 cm),1
met_nyc,met_255130,62.11.9,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,skyphos,overall: 3 7/16 x 7 7/8in. (8.8 x 20cm); diameter  5 1/8in. (13cm),1
met_nyc,met_255247,67.11.23,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,skyphos,overall: 3 1/4 x 6 5/8in. (8.2 x 16.9cm); diameter  4 3/8in. (11.2cm),1
met_nyc,met_255352,1972.11.9,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 12 3/8 in. (31.5 cm),1
met_nyc,met_256791,x.313.1,european,greek,greece,NA,-460,-460,-460,classical,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 12 in. (30.5 cm)\r\ndiameter  9 3/16 in. (23.3 cm),1
bapd,bapd_1000420,"paris, musée du louvre: g489",european,greek,italy,lucania,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,lucanian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_1000421,"paris, musée du louvre: g498",european,greek,italy,lucania,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,lucanian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_1001057,"oxford, ashmolean museum: 408",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_black painted,NA,NA,NA,hydria,NA,1
bapd,bapd_1002068,"malibu (ca), the j. paul getty museum: 80.ae.139.1",european,greek,italy,lucania,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,lucanian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_1002517,"karlsruhe, badisches landesmuseum: b201",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_black painted,NA,NA,NA,oinochoe,NA,1
bapd,bapd_1002518,"karlsruhe, badisches landesmuseum: b936",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_black painted,NA,NA,NA,oinochoe,NA,1
bapd,bapd_1004820,"gotha, schlossmuseum: j2572",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_1006058,"tübingen, eberhard-karls-universität, archäologisches institut: s101384 | tübingen, eberhard-karls-universität, archäologisches institut: e132",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_10062,"malibu (ca), the j. paul getty museum: s80.ae.34 | greenwich (ct), private, m. and w. bareiss: 244 | malibu (ca), the j. paul getty museum: 86.ae.257",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_1006343,"berlin, antikensammlung: 1979.2 | berlin, private",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1006344,"berlin, antikensammlung: f2466",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1006345,"berlin, antikensammlung: f2678",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1006346,"berlin, antikensammlung: 3383",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1006347,"berlin, antikensammlung: 3267x",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1006349,"berlin, antikensammlung: f2481",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_1006351,"berlin, antikensammlung: 1962.4",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_1006399,"mainz, johannes gutenberg universität: 129",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_1006401,"mainz, johannes gutenberg universität: 187",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_black painted,NA,NA,NA,oinochoe,NA,1
bapd,bapd_10077,"germany, private | hamburg, market, termer: 31",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_10078,"bremen, zimmermann (antikenmuseum im schnoor) | hamburg, market, termer: 36",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_1010201,"kyoto, hashimoto collection: 28",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1010211,"tokyo, bridgestone museum: 71",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1011140,"nantes, musee dobree: 863175",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_black pattern,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_10161,"cleveland (oh), museum of art: 1982.142 | cleveland (oh), museum of art: 82.142",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_10215,"mainz, johannes gutenberg universität: 21",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10222,"berlin, antikensammlung: f2430 | berlin, pergamonmuseum: f2430",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1032,"switzerland, private | basel, market, münzen und medaillen a.g. | basel, antikenmuseum und sammlung ludwig: loanxxxx1032",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_10342,"baltimore (md), walters art gallery: 48.2523 | london, market, christie's",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10344,"san antonio (tx), art museum: 86.134.170 | london, market, christie's",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10438,"brindisi, museo archeologico provinciale: 616",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_10496,"london, market, christie's",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10510,"tübingen, eberhard-karls-universität, archäologisches institut: s101343 | munich, private, arndt | tübingen, eberhard-karls-universität, archäologisches institut: e105",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_10610,"copenhagen, national museum: chrviii411 | copenhagen, national museum: b158",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_10613,"copenhagen, national museum: chrviii407 | copenhagen, national museum: abc30",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_10643,"copenhagen, national museum: chrviii950 | copenhagen, national museum: b138",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10644,"copenhagen, national museum: b139",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10645,"copenhagen, national museum: 7610",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10646,"copenhagen, national museum: abc824 | copenhagen, national museum: b163",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_10661,"copenhagen, national museum: 8565",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_10692,"brussels, musées royaux: a1687",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10693,"brussels, musées royaux: a2993",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10694,"brussels, musées royaux: a2991",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10716,"paris, musée du louvre: g484 | campana collection: 1063",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_10742,"copenhagen, national museum: 6440",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_10748,"copenhagen, national museum: abc1056",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_10750,"copenhagen, national museum: 6511",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_10852,"paris, musée du louvre: cp3276 | campana collection: 3276 | paris, musée du louvre: g556",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_10872,"paris, musée du louvre: g485 | paris, musée du louvre: ca1141",european,greek,greece,attica,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_10873,"paris, musée du louvre: g493 | paris, musée du louvre: ll40 | paris, musée du louvre: n2654",european,greek,italy,apulia,-450,-425,-400,NA,Classical,NA,NA,NA,ceramic,apulian_red-figure,NA,NA,NA,krater_bell,NA,1
